transaction_id,timestamp,customer_id,employee_id,total_amount,payment_method
505,2025-01-04 19:10:01,394,7,64000,Debit Card
506,2025-01-05 12:43:50,341,10,83000,QRIS
507,2025-01-05 19:00:11,426,10,77000,QRIS
508,2025-01-05 13:00:58,18,14,80000,QRIS
509,2025-01-05 12:47:22,172,6,104000,Debit Card
510,2025-01-05 06:20:31,231,6,73000,Cash
511,2025-01-05 18:57:42,491,12,110000,Cash
512,2025-01-05 06:44:57,245,5,88000,QRIS
513,2025-01-05 14:59:48,46,5,78000,E-Wallet
514,2025-01-05 19:09:57,213,2,19000,Credit Card
515,2025-01-05 19:41:49,3,10,98000,E-Wallet
516,2025-01-05 18:47:13,265,10,65000,Credit Card
517,2025-01-05 10:50:22,97,2,72000,Debit Card
518,2025-01-05 17:17:36,283,8,56000,QRIS
519,2025-01-05 16:59:53,440,5,30000,Cash
520,2025-01-05 08:13:32,476,6,26000,Credit Card
521,2025-01-05 11:18:06,17,10,101000,Credit Card
522,2025-01-05 10:23:33,233,2,30000,Debit Card
523,2025-01-05 15:37:10,377,8,123000,E-Wallet
524,2025-01-05 09:28:50,126,12,20000,E-Wallet
525,2025-01-05 10:24:54,385,14,73000,Debit Card
526,2025-01-05 16:06:32,373,2,68000,Debit Card
527,2025-01-05 06:51:46,300,5,95000,Credit Card
528,2025-01-05 12:33:27,364,2,76000,Cash
529,2025-01-05 18:09:14,221,12,163000,E-Wallet
530,2025-01-05 19:23:52,447,12,63000,Cash
531,2025-01-05 12:16:32,464,5,55000,Cash
532,2025-01-05 08:28:50,411,5,64000,Cash
533,2025-01-05 08:33:20,425,14,83000,Credit Card
534,2025-01-05 09:50:01,373,8,136000,Credit Card
535,2025-01-05 08:16:59,173,6,74000,Credit Card
536,2025-01-05 12:05:54,38,10,61000,Credit Card
537,2025-01-05 15:25:34,203,6,120000,QRIS
538,2025-01-05 12:59:33,12,6,128000,QRIS
539,2025-01-05 19:09:25,115,8,37000,E-Wallet
540,2025-01-05 11:37:52,322,14,35000,QRIS
541,2025-01-05 10:42:38,165,14,57000,Debit Card
542,2025-01-05 07:36:11,334,8,119000,Credit Card
543,2025-01-05 17:32:58,43,6,57000,QRIS
544,2025-01-05 18:44:57,223,14,45000,Cash
545,2025-01-05 20:00:04,437,12,59000,QRIS
546,2025-01-05 07:47:28,33,10,72000,QRIS
547,2025-01-05 18:59:22,419,14,41000,Debit Card
548,2025-01-05 11:26:25,34,8,56000,Credit Card
549,2025-01-05 12:37:36,414,10,57000,QRIS
550,2025-01-05 19:58:15,264,2,67000,Debit Card
551,2025-01-05 08:00:22,53,6,78000,Cash
552,2025-01-05 12:36:06,352,14,129000,QRIS
553,2025-01-05 11:55:55,20,14,54000,Credit Card
554,2025-01-05 20:14:50,287,10,111000,Debit Card
555,2025-01-05 09:19:58,237,12,106000,QRIS
556,2025-01-05 09:13:06,277,14,22000,Debit Card
557,2025-01-05 11:06:28,416,14,78000,QRIS
558,2025-01-05 10:37:01,454,8,116000,Debit Card
559,2025-01-05 17:37:25,28,14,20000,E-Wallet
560,2025-01-05 12:35:41,457,6,103000,Debit Card
561,2025-01-05 09:03:26,284,5,134000,E-Wallet
562,2025-01-05 10:09:43,63,2,35000,Debit Card
563,2025-01-05 15:15:54,172,14,92000,QRIS
564,2025-01-05 09:33:36,497,6,34000,E-Wallet
565,2025-01-05 17:35:13,178,8,43000,Debit Card
566,2025-01-05 18:45:14,86,14,120000,Credit Card
567,2025-01-05 19:28:20,225,10,70000,Credit Card
568,2025-01-05 15:48:01,470,5,54000,Credit Card
569,2025-01-05 10:52:44,286,8,86000,Debit Card
570,2025-01-05 16:37:49,285,5,96000,E-Wallet
571,2025-01-05 17:37:05,306,14,118000,QRIS
572,2025-01-05 08:22:51,341,6,103000,E-Wallet
573,2025-01-05 21:35:11,334,5,67000,Credit Card
574,2025-01-05 07:25:26,46,2,30000,Debit Card
575,2025-01-05 08:16:01,31,2,109000,Debit Card
576,2025-01-05 18:25:09,112,2,37000,Credit Card
577,2025-01-05 11:16:23,154,14,66000,Cash
578,2025-01-05 14:29:55,298,12,85000,QRIS
579,2025-01-05 07:36:50,461,10,116000,E-Wallet
580,2025-01-05 13:55:34,500,12,49000,QRIS
581,2025-01-05 13:45:12,412,5,87000,QRIS
582,2025-01-05 11:46:05,77,5,105000,Cash
583,2025-01-05 09:18:12,322,6,35000,E-Wallet
584,2025-01-05 06:14:28,109,2,68000,Debit Card
585,2025-01-05 18:22:53,262,6,20000,QRIS
586,2025-01-05 13:05:42,131,2,56000,Credit Card
587,2025-01-05 12:07:12,293,8,55000,Credit Card
588,2025-01-05 11:39:09,29,14,107000,Debit Card
589,2025-01-05 11:54:12,478,2,15000,E-Wallet
590,2025-01-05 11:10:24,235,14,90000,Credit Card
591,2025-01-05 09:28:44,314,6,69000,E-Wallet
592,2025-01-05 13:07:00,422,5,53000,E-Wallet
593,2025-01-05 16:37:37,459,10,97000,Debit Card
594,2025-01-05 12:04:20,122,6,64000,Credit Card
595,2025-01-05 19:10:42,356,10,29000,Cash
596,2025-01-05 09:20:21,280,5,32000,E-Wallet
597,2025-01-05 12:28:15,372,12,102000,QRIS
598,2025-01-05 09:28:11,411,14,60000,E-Wallet
599,2025-01-05 09:21:25,200,14,41000,Credit Card
600,2025-01-05 19:20:17,164,5,54000,Credit Card
601,2025-01-05 13:22:44,318,8,101000,E-Wallet
602,2025-01-05 06:35:22,202,2,72000,Debit Card
603,2025-01-05 15:57:57,62,12,111000,Credit Card
604,2025-01-05 15:31:15,373,14,66000,Cash
605,2025-01-05 18:39:13,497,10,45000,E-Wallet
606,2025-01-05 19:56:58,396,2,20000,Cash
607,2025-01-05 11:18:12,34,8,35000,QRIS
608,2025-01-05 09:03:49,14,14,91000,Debit Card
609,2025-01-05 08:25:24,190,5,27000,Credit Card
610,2025-01-05 08:32:09,249,2,106000,Cash
611,2025-01-05 19:11:50,64,2,74000,QRIS
612,2025-01-05 16:33:02,91,6,21000,Credit Card
613,2025-01-05 19:11:25,206,2,69000,Credit Card
614,2025-01-05 18:16:20,175,6,27000,QRIS
615,2025-01-05 18:54:23,449,2,50000,Credit Card
616,2025-01-05 15:55:53,339,10,45000,QRIS
617,2025-01-05 11:38:31,71,14,63000,Cash
618,2025-01-05 11:36:11,481,2,107000,QRIS
619,2025-01-05 19:08:30,243,8,68000,Cash
620,2025-01-05 15:05:01,418,8,99000,QRIS
621,2025-01-05 08:59:07,74,14,103000,Credit Card
622,2025-01-05 16:53:07,112,6,67000,E-Wallet
623,2025-01-05 16:59:25,269,5,78000,Credit Card
624,2025-01-05 19:19:13,460,8,72000,Credit Card
625,2025-01-05 06:25:38,378,14,26000,E-Wallet
626,2025-01-05 11:09:03,494,10,59000,Credit Card
627,2025-01-05 20:32:52,196,12,40000,Debit Card
628,2025-01-05 08:40:41,482,12,51000,Debit Card
629,2025-01-05 11:46:44,20,10,75000,Credit Card
630,2025-01-05 07:05:42,253,5,45000,QRIS
631,2025-01-05 12:11:56,129,5,118000,Credit Card
632,2025-01-05 15:20:30,318,8,43000,Credit Card
633,2025-01-05 18:06:21,170,14,27000,Credit Card
634,2025-01-05 10:25:44,112,2,105000,Credit Card
635,2025-01-05 19:18:40,217,5,118000,Debit Card
636,2025-01-05 19:18:14,176,12,107000,Debit Card
637,2025-01-05 16:55:30,390,5,57000,E-Wallet
638,2025-01-05 18:44:13,115,14,85000,Debit Card
639,2025-01-05 09:12:00,461,6,48000,Credit Card
640,2025-01-05 07:59:10,428,8,59000,Credit Card
641,2025-01-05 18:18:07,112,2,68000,Credit Card
642,2025-01-05 18:41:01,118,10,32000,QRIS
643,2025-01-05 19:52:48,55,6,95000,QRIS
644,2025-01-05 21:58:07,4,8,53000,Credit Card
645,2025-01-05 09:56:56,247,5,32000,Credit Card
646,2025-01-05 19:56:07,449,12,19000,QRIS
647,2025-01-05 19:18:10,148,12,39000,QRIS
648,2025-01-05 09:38:40,338,5,27000,Credit Card
649,2025-01-05 10:17:49,471,6,96000,Credit Card
650,2025-01-05 12:13:51,131,14,107000,Cash
651,2025-01-06 19:36:44,435,3,59000,QRIS
652,2025-01-06 12:02:12,480,6,80000,Credit Card
653,2025-01-06 21:35:49,36,3,120000,E-Wallet
654,2025-01-06 07:05:00,181,6,81000,Debit Card
655,2025-01-06 17:29:17,403,12,125000,Credit Card
656,2025-01-06 19:37:57,282,3,51000,Debit Card
657,2025-01-06 16:31:40,270,12,76000,Cash
658,2025-01-06 06:20:57,258,3,37000,QRIS
659,2025-01-06 13:31:34,189,6,130000,Cash
660,2025-01-06 12:45:01,414,3,39000,E-Wallet
661,2025-01-06 17:13:03,58,5,87000,Cash
662,2025-01-06 13:14:52,75,12,93000,Debit Card
663,2025-01-06 08:53:51,341,9,91000,QRIS
664,2025-01-06 11:49:59,492,5,107000,E-Wallet
665,2025-01-06 16:23:34,447,12,79000,Debit Card
666,2025-01-06 16:30:34,139,12,35000,Debit Card
667,2025-01-06 18:26:08,268,5,62000,Debit Card
668,2025-01-06 13:25:53,432,12,99000,Cash
669,2025-01-06 07:51:20,318,6,69000,Debit Card
670,2025-01-06 07:31:40,447,12,97000,Credit Card
671,2025-01-06 16:02:31,244,2,39000,Cash
672,2025-01-06 15:34:28,270,9,112000,QRIS
673,2025-01-06 17:21:58,378,2,89000,Cash
674,2025-01-06 18:14:11,71,5,41000,Cash
675,2025-01-06 19:05:45,279,3,105000,QRIS
676,2025-01-06 17:25:11,483,12,61000,QRIS
677,2025-01-06 10:01:02,395,3,96000,E-Wallet
678,2025-01-06 20:40:47,496,2,121000,Cash
679,2025-01-06 18:17:37,235,2,117000,Debit Card
680,2025-01-06 10:19:02,2,6,109000,Cash
681,2025-01-06 11:40:59,293,6,95000,QRIS
682,2025-01-06 13:45:51,331,2,35000,Debit Card
683,2025-01-06 11:32:15,9,2,55000,Cash
684,2025-01-06 12:37:21,267,2,42000,E-Wallet
685,2025-01-06 08:02:20,258,5,73000,QRIS
686,2025-01-06 08:44:17,46,9,104000,Debit Card
687,2025-01-06 18:37:17,28,5,29000,Credit Card
688,2025-01-06 11:18:40,221,2,22000,E-Wallet
689,2025-01-06 15:44:20,115,9,102000,Debit Card
690,2025-01-06 18:36:02,21,6,26000,QRIS
691,2025-01-06 10:24:16,203,2,98000,Debit Card
692,2025-01-06 12:10:36,278,3,37000,Credit Card
693,2025-01-06 18:41:20,490,12,57000,Cash
694,2025-01-06 16:56:18,416,6,110000,E-Wallet
695,2025-01-06 15:51:49,109,9,29000,Debit Card
696,2025-01-06 08:12:58,46,3,40000,QRIS
697,2025-01-06 19:55:25,297,5,52000,Debit Card
698,2025-01-06 07:59:45,343,12,20000,Debit Card
699,2025-01-06 08:18:33,344,2,69000,Cash
700,2025-01-06 09:45:45,143,5,88000,QRIS
701,2025-01-06 19:28:30,489,2,86000,Debit Card
702,2025-01-06 16:37:44,308,2,90000,Debit Card
703,2025-01-06 12:46:46,198,9,58000,Cash
704,2025-01-06 20:18:56,403,9,64000,QRIS
705,2025-01-06 19:57:23,148,12,31000,QRIS
706,2025-01-06 16:34:59,136,5,29000,Credit Card
707,2025-01-06 12:43:22,403,12,48000,Credit Card
708,2025-01-06 11:58:19,313,5,102000,Cash
709,2025-01-06 07:11:27,108,3,80000,Cash
710,2025-01-06 18:54:58,289,9,98000,Debit Card
711,2025-01-06 09:03:01,378,3,87000,E-Wallet
712,2025-01-06 20:06:09,61,9,35000,Cash
713,2025-01-06 09:35:25,71,3,102000,Credit Card
714,2025-01-06 11:30:03,402,2,43000,E-Wallet
715,2025-01-06 08:56:26,104,3,121000,QRIS
716,2025-01-06 13:32:10,236,6,80000,E-Wallet
717,2025-01-06 14:33:44,96,5,26000,E-Wallet
718,2025-01-06 16:40:50,69,9,70000,E-Wallet
719,2025-01-06 12:36:58,467,5,64000,QRIS
720,2025-01-06 18:03:14,124,5,26000,Cash
721,2025-01-06 12:49:35,372,6,97000,QRIS
722,2025-01-06 18:31:43,467,6,114000,Credit Card
723,2025-01-06 08:22:12,6,5,95000,Cash
724,2025-01-06 08:58:07,475,2,50000,E-Wallet
725,2025-01-06 11:04:01,243,2,53000,QRIS
726,2025-01-06 20:16:40,326,12,101000,Debit Card
727,2025-01-06 09:55:33,238,2,104000,Cash
728,2025-01-06 11:33:05,51,5,160000,E-Wallet
729,2025-01-06 14:47:35,40,2,78000,Cash
730,2025-01-06 11:59:03,78,6,97000,Credit Card
731,2025-01-06 07:39:33,298,2,71000,Credit Card
732,2025-01-06 19:42:15,175,2,44000,E-Wallet
733,2025-01-06 11:03:13,409,3,75000,Cash
734,2025-01-06 11:25:34,246,3,19000,QRIS
735,2025-01-06 12:14:00,463,9,89000,QRIS
736,2025-01-06 08:53:29,71,3,32000,Cash
737,2025-01-06 18:18:45,202,9,97000,Debit Card
738,2025-01-06 12:13:46,339,9,76000,E-Wallet
739,2025-01-06 11:11:11,432,2,108000,Credit Card
740,2025-01-06 11:13:17,110,3,39000,QRIS
741,2025-01-06 14:33:33,412,3,89000,E-Wallet
742,2025-01-06 12:02:03,371,9,39000,Credit Card
743,2025-01-06 17:49:10,359,2,125000,QRIS
744,2025-01-06 08:02:29,473,3,46000,E-Wallet
745,2025-01-06 18:09:37,264,12,72000,E-Wallet
746,2025-01-06 15:53:29,369,3,101000,QRIS
747,2025-01-06 09:35:28,487,6,43000,E-Wallet
748,2025-01-06 17:21:25,265,5,126000,Debit Card
749,2025-01-06 16:01:15,363,6,20000,E-Wallet
750,2025-01-06 19:55:56,398,12,34000,Cash
751,2025-01-06 11:47:11,385,2,67000,QRIS
752,2025-01-06 11:19:06,199,12,92000,QRIS
753,2025-01-06 06:58:50,156,5,105000,Debit Card
754,2025-01-06 19:21:26,159,12,78000,QRIS
755,2025-01-06 12:55:09,318,9,34000,Debit Card
756,2025-01-06 11:20:57,483,5,64000,Cash
757,2025-01-06 09:18:52,346,3,15000,Cash
758,2025-01-06 17:08:27,464,12,79000,E-Wallet
759,2025-01-06 18:12:40,77,6,80000,QRIS
760,2025-01-06 19:22:17,247,12,117000,Debit Card
761,2025-01-06 12:35:36,290,12,63000,Debit Card
762,2025-01-06 18:02:38,381,12,152000,E-Wallet
763,2025-01-06 17:03:26,299,6,140000,QRIS
764,2025-01-06 11:42:49,113,3,59000,E-Wallet
765,2025-01-06 14:45:44,259,12,87000,QRIS
766,2025-01-06 19:20:05,409,12,111000,E-Wallet
767,2025-01-06 12:24:37,122,3,70000,Cash
768,2025-01-06 14:49:36,145,3,150000,QRIS
769,2025-01-06 17:04:43,144,12,59000,Debit Card
770,2025-01-06 16:30:46,205,9,121000,E-Wallet
771,2025-01-06 08:02:02,37,6,20000,Credit Card
772,2025-01-07 11:31:17,323,4,37000,Cash
773,2025-01-07 16:50:58,285,3,76000,QRIS
774,2025-01-07 11:42:44,313,2,58000,Credit Card
775,2025-01-07 13:55:55,405,3,105000,Credit Card
776,2025-01-07 17:06:40,441,3,118000,Debit Card
777,2025-01-07 19:43:39,199,15,31000,E-Wallet
778,2025-01-07 16:39:25,95,9,19000,QRIS
779,2025-01-07 20:31:24,228,1,115000,QRIS
780,2025-01-07 18:37:28,318,9,27000,E-Wallet
781,2025-01-07 17:49:36,109,15,62000,Cash
782,2025-01-07 08:22:10,364,4,21000,E-Wallet
783,2025-01-07 10:27:38,98,1,35000,Debit Card
784,2025-01-07 16:45:37,110,9,91000,Debit Card
785,2025-01-07 09:13:50,10,3,64000,E-Wallet
786,2025-01-07 16:21:54,358,9,66000,Credit Card
787,2025-01-07 19:50:10,472,3,35000,QRIS
788,2025-01-07 08:53:47,283,4,43000,Credit Card
789,2025-01-07 09:23:37,93,2,35000,QRIS
790,2025-01-07 16:51:50,252,2,65000,Debit Card
791,2025-01-07 16:37:42,468,3,74000,QRIS
792,2025-01-07 09:33:43,40,3,107000,Credit Card
793,2025-01-07 07:44:23,81,4,19000,Debit Card
794,2025-01-07 08:28:53,248,1,116000,QRIS
795,2025-01-07 08:37:14,426,15,86000,QRIS
796,2025-01-07 18:49:38,318,15,35000,Debit Card
797,2025-01-07 13:33:39,366,1,65000,E-Wallet
798,2025-01-07 13:54:06,457,15,30000,Cash
799,2025-01-07 12:33:41,81,15,76000,Credit Card
800,2025-01-07 08:47:45,14,13,107000,E-Wallet
801,2025-01-07 07:22:03,267,2,57000,QRIS
802,2025-01-07 12:15:04,143,3,61000,Debit Card
803,2025-01-07 21:27:08,277,2,111000,E-Wallet
804,2025-01-07 12:02:39,103,3,83000,Cash
805,2025-01-07 08:58:16,74,3,22000,QRIS
806,2025-01-07 18:52:02,260,3,26000,E-Wallet
807,2025-01-07 15:20:51,364,4,26000,Debit Card
808,2025-01-07 10:35:48,323,9,109000,Debit Card
809,2025-01-07 08:01:08,409,9,19000,E-Wallet
810,2025-01-07 09:02:32,288,1,98000,E-Wallet
811,2025-01-07 09:16:14,489,4,121000,Cash
812,2025-01-07 08:26:29,466,9,130000,QRIS
813,2025-01-07 12:19:04,22,13,142000,QRIS
814,2025-01-07 16:55:28,500,2,58000,E-Wallet
815,2025-01-07 16:42:00,125,4,74000,E-Wallet
816,2025-01-07 16:50:44,326,3,22000,Cash
817,2025-01-07 08:27:22,34,15,53000,Cash
818,2025-01-07 19:46:07,238,9,86000,Cash
819,2025-01-07 19:50:16,213,2,66000,Cash
820,2025-01-07 06:16:41,205,4,130000,E-Wallet
821,2025-01-07 18:10:47,37,15,125000,Debit Card
822,2025-01-07 16:54:23,150,2,61000,E-Wallet
823,2025-01-07 18:38:01,369,3,70000,Cash
824,2025-01-07 16:28:20,37,1,23000,Credit Card
825,2025-01-07 19:39:49,206,1,57000,E-Wallet
826,2025-01-07 10:30:48,96,15,118000,Credit Card
827,2025-01-07 12:12:26,450,13,54000,Cash
828,2025-01-07 19:15:18,273,4,54000,Credit Card
829,2025-01-07 08:11:27,220,13,23000,Cash
830,2025-01-07 18:23:59,257,13,116000,Cash
831,2025-01-07 19:53:02,418,1,60000,E-Wallet
832,2025-01-07 10:48:56,491,4,137000,Debit Card
833,2025-01-07 10:11:18,30,4,87000,Debit Card
834,2025-01-07 10:12:17,488,15,106000,QRIS
835,2025-01-07 13:48:02,472,13,102000,E-Wallet
836,2025-01-07 07:03:36,383,1,83000,E-Wallet
837,2025-01-07 19:17:13,281,3,57000,Cash
838,2025-01-07 12:47:33,242,4,99000,Cash
839,2025-01-07 10:41:25,442,4,76000,Credit Card
840,2025-01-07 18:14:44,178,4,24000,Debit Card
841,2025-01-07 11:03:59,499,13,95000,E-Wallet
842,2025-01-07 06:22:24,130,9,104000,Cash
843,2025-01-07 17:53:27,228,9,79000,QRIS
844,2025-01-07 15:08:51,248,3,96000,Credit Card
845,2025-01-07 07:41:38,455,1,112000,QRIS
846,2025-01-07 15:43:52,127,3,52000,E-Wallet
847,2025-01-07 13:17:16,422,3,15000,E-Wallet
848,2025-01-07 11:12:57,258,4,35000,Credit Card
849,2025-01-07 17:30:21,61,3,81000,Debit Card
850,2025-01-07 15:21:03,72,15,85000,Debit Card
851,2025-01-07 08:34:01,292,1,27000,Credit Card
852,2025-01-07 18:45:49,156,3,69000,E-Wallet
853,2025-01-07 10:01:15,377,9,130000,Credit Card
854,2025-01-07 16:15:54,457,1,59000,QRIS
855,2025-01-07 21:36:49,409,9,138000,Credit Card
856,2025-01-07 07:06:34,432,4,84000,Credit Card
857,2025-01-07 14:27:46,443,1,56000,Cash
858,2025-01-07 18:26:04,116,9,70000,Credit Card
859,2025-01-07 08:05:51,86,4,90000,QRIS
860,2025-01-07 10:41:26,157,15,131000,QRIS
861,2025-01-07 09:47:52,14,1,51000,Cash
862,2025-01-07 08:06:51,2,15,133000,Debit Card
863,2025-01-07 16:34:17,151,3,141000,Credit Card
864,2025-01-07 17:16:43,486,13,104000,Cash
865,2025-01-07 18:13:42,115,13,68000,Cash
866,2025-01-07 11:43:17,415,2,126000,Credit Card
867,2025-01-07 11:40:36,487,3,82000,E-Wallet
868,2025-01-07 20:51:16,344,15,93000,QRIS
869,2025-01-07 13:42:30,339,1,32000,QRIS
870,2025-01-07 09:39:49,89,9,63000,Debit Card
871,2025-01-07 18:11:07,286,1,28000,QRIS
872,2025-01-07 13:34:22,412,1,67000,Cash
873,2025-01-07 08:45:24,359,4,31000,Cash
874,2025-01-07 19:22:18,153,3,131000,Debit Card
875,2025-01-07 18:46:30,500,2,26000,Debit Card
876,2025-01-07 13:56:47,99,4,84000,Credit Card
877,2025-01-07 17:32:16,355,2,83000,Credit Card
878,2025-01-07 17:03:57,108,9,104000,Cash
879,2025-01-07 19:20:37,48,2,62000,Debit Card
880,2025-01-07 13:53:57,15,13,77000,Credit Card
881,2025-01-07 09:31:16,169,1,23000,Cash
882,2025-01-07 12:03:48,107,1,23000,QRIS
883,2025-01-07 20:33:14,121,15,34000,QRIS
884,2025-01-07 16:48:28,254,4,30000,Cash
885,2025-01-07 13:18:34,301,13,121000,Cash
886,2025-01-07 14:05:10,367,1,37000,E-Wallet
887,2025-01-07 17:16:44,133,1,22000,Debit Card
888,2025-01-07 18:13:50,3,1,27000,Debit Card
889,2025-01-07 12:34:52,274,15,54000,Cash
890,2025-01-07 09:41:47,424,3,15000,Credit Card
891,2025-01-07 13:41:03,271,9,89000,E-Wallet
892,2025-01-07 09:45:30,491,9,70000,QRIS
893,2025-01-07 15:16:13,464,2,102000,Credit Card
894,2025-01-07 18:28:10,449,3,62000,Cash
895,2025-01-07 19:39:05,36,3,35000,QRIS
896,2025-01-07 08:40:30,479,4,106000,Credit Card
897,2025-01-07 08:25:43,266,3,20000,E-Wallet
898,2025-01-07 09:45:17,161,2,88000,QRIS
899,2025-01-08 16:34:58,394,15,57000,Debit Card
900,2025-01-08 09:59:12,281,15,61000,E-Wallet
901,2025-01-08 09:40:16,128,1,75000,Debit Card
902,2025-01-08 18:00:24,382,13,86000,Credit Card
903,2025-01-08 19:17:03,192,11,43000,Debit Card
904,2025-01-08 10:48:53,253,7,23000,Cash
905,2025-01-08 12:36:59,97,7,73000,Credit Card
906,2025-01-08 07:59:43,313,8,47000,E-Wallet
907,2025-01-08 08:05:09,224,12,57000,Debit Card
908,2025-01-08 16:54:01,357,8,35000,Debit Card
909,2025-01-08 09:28:30,40,8,99000,QRIS
910,2025-01-08 19:54:36,451,1,15000,E-Wallet
911,2025-01-08 13:16:16,127,7,43000,Debit Card
912,2025-01-08 18:28:19,128,15,93000,Credit Card
913,2025-01-08 15:26:32,327,9,45000,Cash
914,2025-01-08 18:31:22,33,13,41000,Debit Card
915,2025-01-08 16:30:34,470,8,116000,Credit Card
916,2025-01-08 11:39:26,1,15,71000,Credit Card
917,2025-01-08 10:27:03,178,1,22000,Credit Card
918,2025-01-08 19:53:51,35,15,109000,Cash
919,2025-01-08 09:18:05,437,5,30000,E-Wallet
920,2025-01-08 08:14:41,10,4,99000,Credit Card
921,2025-01-08 11:39:49,5,4,51000,Debit Card
922,2025-01-08 10:35:20,156,8,120000,Cash
923,2025-01-08 17:11:22,101,9,143000,E-Wallet
924,2025-01-08 17:10:15,66,8,70000,Debit Card
925,2025-01-08 08:05:41,289,7,35000,E-Wallet
926,2025-01-08 15:18:50,29,13,58000,Debit Card
927,2025-01-08 17:00:50,191,13,144000,Credit Card
928,2025-01-08 21:54:18,275,4,95000,Credit Card
929,2025-01-08 13:29:52,331,1,83000,Cash
930,2025-01-08 12:19:47,312,13,30000,Cash
931,2025-01-08 17:31:38,404,9,76000,Cash
932,2025-01-08 12:52:33,370,12,64000,QRIS
933,2025-01-08 19:13:54,275,8,39000,Cash
934,2025-01-08 12:04:01,183,11,109000,Debit Card
935,2025-01-08 19:00:15,30,4,166000,QRIS
936,2025-01-08 10:59:27,181,5,41000,QRIS
937,2025-01-08 11:35:45,37,13,71000,Credit Card
938,2025-01-08 14:04:00,197,8,58000,QRIS
939,2025-01-08 11:23:33,61,11,76000,QRIS
940,2025-01-08 11:31:48,110,5,75000,Cash
941,2025-01-08 12:29:46,260,8,74000,Credit Card
942,2025-01-08 11:16:47,17,12,25000,Debit Card
943,2025-01-08 11:18:12,215,15,22000,E-Wallet
944,2025-01-08 17:39:13,337,13,73000,QRIS
945,2025-01-08 12:42:41,486,11,81000,Debit Card
946,2025-01-08 18:42:00,213,8,140000,Cash
947,2025-01-08 14:51:22,322,7,74000,Debit Card
948,2025-01-08 19:24:22,216,5,59000,Credit Card
949,2025-01-08 10:16:20,89,13,60000,QRIS
950,2025-01-08 10:38:49,180,15,63000,Cash
951,2025-01-08 15:45:22,103,7,47000,Credit Card
952,2025-01-08 17:21:51,403,5,32000,E-Wallet
953,2025-01-08 12:08:10,164,9,22000,Cash
954,2025-01-08 11:08:09,369,13,37000,Cash
955,2025-01-08 17:46:32,321,5,70000,Debit Card
956,2025-01-08 20:02:23,402,8,46000,Cash
957,2025-01-08 21:16:19,328,7,75000,Cash
958,2025-01-08 19:50:01,262,1,20000,Debit Card
959,2025-01-08 20:14:07,432,9,59000,Credit Card
960,2025-01-08 12:26:14,122,15,55000,Cash
961,2025-01-08 11:23:58,302,5,27000,E-Wallet
962,2025-01-08 08:47:31,428,1,39000,Cash
963,2025-01-08 21:19:38,497,8,51000,QRIS
964,2025-01-08 12:24:49,483,4,133000,Cash
965,2025-01-08 16:48:36,314,12,49000,QRIS
966,2025-01-08 14:42:45,154,15,62000,Cash
967,2025-01-08 07:41:01,87,9,106000,Debit Card
968,2025-01-08 09:50:37,56,4,114000,QRIS
969,2025-01-08 12:07:24,87,4,30000,Cash
970,2025-01-08 13:28:08,409,9,20000,Credit Card
971,2025-01-08 17:17:48,465,13,43000,Debit Card
972,2025-01-08 12:01:31,184,7,113000,E-Wallet
973,2025-01-08 08:34:37,303,9,70000,E-Wallet
974,2025-01-08 09:44:06,293,9,73000,Debit Card
975,2025-01-08 12:16:32,428,5,130000,Debit Card
976,2025-01-08 08:41:30,363,5,51000,Cash
977,2025-01-08 20:51:24,124,4,112000,E-Wallet
978,2025-01-08 18:24:09,323,1,19000,Cash
979,2025-01-08 15:03:49,300,12,95000,E-Wallet
980,2025-01-08 19:59:12,60,7,118000,Credit Card
981,2025-01-08 16:59:24,156,15,84000,Cash
982,2025-01-08 12:55:51,428,7,26000,Debit Card
983,2025-01-08 08:30:47,102,15,28000,Debit Card
984,2025-01-08 20:53:05,118,15,34000,QRIS
985,2025-01-08 18:46:08,177,15,90000,Cash
986,2025-01-08 12:50:19,460,8,27000,Debit Card
987,2025-01-08 11:15:16,115,15,37000,Cash
988,2025-01-08 12:33:23,117,11,107000,Credit Card
989,2025-01-08 08:59:50,290,5,51000,Cash
990,2025-01-08 14:48:48,331,8,114000,Cash
991,2025-01-08 11:39:35,453,7,24000,Cash
992,2025-01-08 10:36:16,246,4,19000,QRIS
993,2025-01-08 14:46:18,424,12,66000,QRIS
994,2025-01-08 06:57:45,440,9,121000,QRIS
995,2025-01-08 07:21:10,205,4,93000,E-Wallet
996,2025-01-08 17:44:46,473,15,27000,Credit Card
997,2025-01-08 11:58:37,376,15,37000,Cash
998,2025-01-08 18:06:30,147,13,114000,Debit Card
999,2025-01-08 12:27:02,31,5,19000,E-Wallet
1000,2025-01-09 18:14:20,377,1,107000,QRIS
1001,2025-01-09 20:07:28,340,4,84000,E-Wallet
1002,2025-01-09 17:10:10,407,13,20000,Debit Card
1003,2025-01-09 14:46:40,82,11,28000,Debit Card
1004,2025-01-09 19:08:05,235,3,39000,Cash
1005,2025-01-09 14:05:53,406,12,22000,QRIS
1006,2025-01-09 11:08:37,441,5,73000,Cash
1007,2025-01-09 15:26:32,209,3,15000,Cash
1008,2025-01-09 10:16:14,139,4,34000,QRIS
1009,2025-01-09 12:15:27,115,11,113000,E-Wallet
